Date,priceUSD,size,sentbyaddress,transactions,mining_profitability,sentinusd,transactionfees,median_transaction_fee,confirmationtime,marketcap,transactionvalue,mediantransactionvalue,tweets,google_trends,fee_to_reward,activeaddresses,top100cap,Year,Month
2017-09-12,4271.0,698755.0,416508,256042.0,1.312,8688958882.0,2.484,1.448,7.66,70676678003,40515.0,540.55,30190.75,60.327,5.963,633035,17.007,2017,9
2017-09-13,3956.0,700989.0,412270,263130.0,1.155,9283124722.0,2.01,1.088,7.579,65463129716,42528.0,566.863,30190.75,80.07,5.334,627711,16.997,2017,9
2017-09-14,3648.0,784427.0,423705,267894.0,0.979,9547255978.0,2.094,1.012,8.276,60384969785,43553.0,672.945,30190.75,98.716,6.606,604275,16.967,2017,9
2017-09-15,3430.0,827811.0,482592,291899.0,0.998,10232397912.0,2.054,1.087,8.0,56770507977,41502.0,726.267,30190.75,109.685,7.214,710163,16.994,2017,9
2017-09-16,3733.0,687613.0,359388,228088.0,1.089,7382643993.0,1.963,1.059,8.521,61806888393,36640.0,515.486,30190.75,72.392,5.375,576734,16.97,2017,9
2017-09-18,3962.0,892449.0,366540,218077.0,0.867,7679599995.0,3.058,1.472,11.339,65606025553,42372.0,760.959,30190.75,70.198,9.591,557095,16.887,2017,9
2017-09-19,3978.0,929931.0,430439,282761.0,1.113,6584697077.0,2.444,1.394,9.231,65877741544,27029.0,498.192,30190.75,64.714,8.183,246700,16.889,2017,9
2017-09-20,3958.0,922450.0,370974,235606.0,0.895,6430237743.0,2.46,1.449,12.308,65563600279,32562.0,596.33,30190.75,55.939,9.104,531769,16.913,2017,9
2017-09-21,3811.0,747806.0,405038,255081.0,1.047,6417431758.0,2.037,1.302,8.182,63124326141,28841.0,525.775,30190.75,57.036,5.84,612206,16.908,2017,9
2017-09-22,3645.0,780109.0,387879,227476.0,0.748,5787808278.0,1.877,1.214,10.36,60388737870,30023.0,480.568,30190.75,52.649,6.321,545336,16.847,2017,9
2017-09-25,3832.0,888244.0,379341,226478.0,0.906,6644739320.0,2.494,1.325,11.52,63509452740,33742.0,517.207,30190.75,49.358,8.623,565137,16.789,2017,9
2017-09-26,3928.0,929559.0,409324,263510.0,1.012,6814672280.0,2.237,1.341,10.435,65106289093,31181.0,471.961,30190.75,46.068,8.008,627044,16.796,2017,9
2017-09-27,4045.0,817506.0,409675,257814.0,0.991,7273373787.0,2.251,1.365,9.796,67048432603,34001.0,536.17,30190.75,50.455,7.248,577233,16.808,2017,9
2017-09-28,4200.0,815606.0,416562,275799.0,1.132,8097726563.0,2.047,1.293,8.136,69626529247,35035.0,530.959,30190.75,48.261,5.732,661471,16.8,2017,9
2017-09-29,4156.0,794499.0,418181,254269.0,1.011,6946455825.0,1.885,1.15,8.521,68903634001,32011.0,498.655,30190.75,47.165,5.18,664321,16.797,2017,9
2017-09-30,4290.0,752577.0,344939,212540.0,0.844,6331363667.0,2.048,1.076,10.435,71138492643,33491.0,527.101,30190.75,42.777,5.557,524353,16.808,2017,9
2017-10-02,4421.0,955108.0,455305,294852.0,1.178,7167411674.0,2.706,1.469,9.6,73320193730,30389.0,455.949,30190.75,49.902,8.784,717195,16.797,2017,10
2017-10-03,4326.0,840252.0,445314,281949.0,1.069,5448092070.0,2.34,1.318,7.869,71750089639,24860.0,426.675,30190.75,49.354,6.255,674378,16.821,2017,10
2017-10-04,4263.0,792007.0,380183,232692.0,0.836,4688693754.0,2.505,1.397,10.746,70723928306,26879.0,527.043,30190.75,47.16,7.551,517066,16.822,2017,10
2017-10-05,4268.0,966673.0,424653,273118.0,1.078,5834835895.0,2.505,1.447,11.52,70803454139,26017.0,436.016,30190.75,45.173,9.311,553810,16.806,2017,10
2017-10-06,4372.0,872025.0,456906,283540.0,1.151,5030694502.0,2.302,1.43,9.057,72540930192,21341.0,395.214,30190.75,43.527,6.991,698593,16.823,2017,10
2017-10-07,4364.0,796868.0,364596,231068.0,1.071,3858599517.0,2.044,1.341,9.114,72422993843,19899.0,344.868,30190.75,41.882,5.198,573488,16.816,2017,10
2017-10-08,4508.0,722019.0,370784,238203.0,1.094,4882119380.0,2.116,1.246,7.912,74824280415,24062.0,336.378,30190.75,46.612,4.687,557288,16.851,2017,10
2017-10-09,4655.0,864917.0,450143,296785.0,1.061,10640650610.0,2.343,1.315,8.944,77274946475,40188.0,462.591,30190.75,54.632,6.912,647180,16.912,2017,10
2017-10-10,4825.0,902968.0,463750,302941.0,1.127,7857812947.0,2.664,1.496,9.0,80107776585,31066.0,458.283,30190.75,55.729,7.721,689686,17.009,2017,10
2017-10-11,4796.0,951851.0,451089,292320.0,1.151,7549637973.0,2.433,1.527,10.36,79679415762,29169.0,404.545,30190.75,55.729,7.867,663108,17.023,2017,10
2017-10-12,5076.0,913506.0,448224,293011.0,1.221,8804047557.0,3.047,1.628,9.412,85003423821,34552.0,583.724,30190.75,92.881,8.427,678030,17.081,2017,10
2017-10-13,5611.0,951585.0,489698,309683.0,1.517,8998714301.0,5.174,3.046,10.588,93509800724,36215.0,632.415,30190.75,106.728,14.386,685777,17.093,2017,10
2017-10-14,5677.0,948494.0,423778,292999.0,1.353,7521421226.0,4.409,2.815,10.213,94278777215,29383.0,428.179,30190.75,74.305,11.441,719689,17.116,2017,10
2017-10-15,5632.0,831224.0,412303,283278.0,1.469,6437618242.0,3.235,1.998,7.385,93548402391,26288.0,347.683,30190.75,68.478,6.262,736669,17.122,2017,10
2017-10-16,5680.0,842565.0,471943,314551.0,1.234,9858181150.0,3.493,2.245,8.276,94358438478,34725.0,418.342,30190.75,69.575,8.171,722882,17.142,2017,10
2017-10-20,5788.0,900019.0,471486,312230.0,1.211,9630004673.0,3.003,1.956,8.045,96201928784,35685.0,452.615,30190.75,75.402,6.754,743148,17.299,2017,10
2017-10-21,6077.0,931377.0,431707,312104.0,1.355,8289750069.0,3.266,1.84,9.412,101014709864,30387.0,369.075,30190.75,86.506,8.068,703327,17.303,2017,10
2017-10-22,5919.0,930528.0,391467,288949.0,1.394,7579264421.0,3.182,1.799,7.912,98403481758,30664.0,389.752,30190.75,73.757,6.395,795453,17.31,2017,10
2017-10-23,5877.0,903649.0,430124,315925.0,1.339,14111013587.0,3.454,1.822,8.421,97721791086,55673.0,703.026,30190.75,81.777,7.995,753657,17.3,2017,10
2017-10-25,5546.0,921459.0,488845,317062.0,1.326,9127538028.0,2.547,1.6,7.956,92008277183,34416.0,408.367,30190.75,80.68,5.894,803636,17.16,2017,10
2017-10-26,5824.0,697280.0,458012,285767.0,1.227,8899591517.0,2.391,1.528,7.423,96603804964,36544.0,489.125,30190.75,79.583,4.627,675483,17.187,2017,10
2017-10-27,5824.0,963083.0,401541,226990.0,0.839,9670853687.0,3.934,2.292,14.845,96960393814,49068.0,665.445,30190.75,67.382,11.361,593315,17.189,2017,10
2017-10-28,5755.0,954359.0,369356,227234.0,1.036,6944047266.0,4.688,2.903,15.652,95859715742,38364.0,639.77,30190.75,56.826,13.7,0,0.0,2017,10
2017-10-30,6122.0,966809.0,468353,312620.0,1.213,10094410605.0,5.1,3.475,9.931,101926088565,36197.0,476.159,30190.75,74.853,12.534,0,0.0,2017,10
2017-11-03,7240.0,958895.0,447775,274116.0,1.265,11463975076.0,6.959,4.152,12.308,120437642564,79848.0,757.735,30190.75,129.542,15.209,0,17.17,2017,11
2017-11-04,7264.0,956530.0,409270,293991.0,1.621,8239673907.0,6.751,4.662,11.077,120933551387,142419.0,522.018,30190.75,104.867,14.4,0,17.168,2017,11
2017-11-05,7472.0,958893.0,358067,251587.0,1.393,8019469406.0,5.87,4.103,10.213,124413404338,180441.0,589.829,30190.75,98.699,10.089,0,17.166,2017,11
2017-11-06,7254.0,959028.0,402606,270896.0,1.311,10209227358.0,6.436,4.586,10.827,120799065543,74469.0,693.611,30190.75,104.867,12.636,0,17.164,2017,11
2017-11-08,7383.0,953969.0,435209,301202.0,1.364,14139903096.0,6.426,4.68,10.0,122977754124,104559.0,783.465,30190.75,104.867,12.719,742562,17.341,2017,11
2017-11-10,6951.0,957897.0,426236,271625.0,1.252,14522919670.0,8.188,5.074,12.0,115797361086,59685.0,937.693,30190.75,123.373,17.588,692632,17.439,2017,11
2017-11-13,6345.0,961228.0,479691,309159.0,2.015,26469129872.0,16.077,10.792,10.286,105721906686,89730.0,809.553,30190.75,129.542,30.932,766736,17.286,2017,11
2017-11-14,6601.0,947941.0,420149,271867.0,1.581,23755345506.0,14.934,10.383,11.25,110001731748,93706.0,779.63,30190.75,98.699,27.778,730693,17.37,2017,11
2017-11-16,7462.0,945289.0,474645,310244.0,1.751,26326242100.0,12.089,7.462,9.474,124381523993,91784.0,780.204,30190.75,104.867,20.928,0,17.345,2017,11
2017-11-17,7840.0,959494.0,463485,306450.0,1.734,27317713879.0,10.264,4.36,8.623,130705480290,97635.0,578.388,30190.75,123.373,16.127,841753,17.348,2017,11
2017-11-19,7832.0,965985.0,399282,264695.0,1.659,21682657271.0,7.321,3.074,9.0,130591650311,160965.0,545.167,30190.75,92.53,11.016,803338,17.349,2017,11
2017-11-22,8206.0,967813.0,468426,311885.0,1.516,20712584854.0,6.746,3.053,9.73,136880265162,92243.0,646.886,30190.75,104.867,12.178,744622,17.133,2017,11
2017-11-24,8168.0,956760.0,486976,305586.0,1.6,18383739494.0,6.242,2.954,9.664,136279796455,71526.0,568.98,30190.75,92.53,11.147,792418,17.037,2017,11
2017-12-25,13825.0,970845.0,341208,228791.0,2.449,19386718609.0,41.658,24.886,10.667,231550279194,109310.0,1948.0,30190.75,240.578,29.016,758165,17.553,2017,12
2017-12-27,15712.0,958074.0,501060,307486.0,3.006,27000422227.0,40.103,22.99,9.231,263203445482,118631.0,3986.0,30190.75,228.241,28.708,921366,17.597,2017,12
2017-12-28,14342.0,969909.0,498181,304904.0,2.665,20475474399.0,36.963,21.061,9.664,240273945811,97156.0,3552.0,30190.75,228.241,29.683,865808,17.626,2017,12
2017-12-31,13402.0,960776.0,425658,290259.0,2.281,14840771531.0,25.17,15.291,8.834,224606648480,75541.0,2182.0,30190.75,172.723,21.117,847972,17.945,2017,12
2018-01-01,13523.0,966169.0,356264,241601.0,2.174,13816700887.0,26.274,14.625,9.231,226660835849,94104.0,2104.0,30190.75,158.04,19.412,842391,18.038,2018,1
2018-01-13,14363.0,947784.0,445886,265586.0,1.921,13351548532.0,28.579,16.543,9.664,241095276020,73722.0,3769.0,30190.75,141.71,22.112,834309,18.171,2018,1
2018-01-15,13932.0,968469.0,452141,273473.0,2.053,13554910365.0,25.987,13.139,9.6,233914106364,76208.0,2885.0,30190.75,133.318,21.397,813490,18.231,2018,1
2018-01-16,12255.0,964211.0,529807,303566.0,1.867,25322047039.0,24.48,12.664,9.057,205785298207,116560.0,2746.0,30190.75,263.551,23.387,874574,18.281,2018,1
2018-01-17,10747.0,961005.0,556406,315604.0,1.529,16916595806.0,22.989,12.331,8.623,180485872090,84022.0,2530.0,30190.75,355.816,24.447,957141,18.269,2018,1
2018-01-18,11561.0,965294.0,534393,309322.0,1.748,15946638597.0,24.552,13.174,8.324,194179623487,80527.0,2665.0,30190.75,240.598,23.309,931879,18.292,2018,1
2018-01-19,11560.0,965425.0,403514,243454.0,1.717,12069269316.0,23.337,11.901,8.727,194183216606,92658.0,2140.0,30190.75,179.677,19.255,858958,18.312,2018,1
2018-01-20,12544.0,947155.0,365065,240433.0,1.607,11615203922.0,22.403,12.21,8.09,210738899361,76074.0,1675.0,30190.75,148.333,16.187,846869,18.477,2018,1
2018-01-21,11984.0,948330.0,337684,215435.0,1.6,8649199723.0,19.1,10.15,7.701,201358274892,61533.0,1186.0,30190.75,135.087,12.818,864703,18.63,2018,1
2018-01-22,11217.0,970602.0,393434,245395.0,1.373,11702117541.0,14.38,7.126,8.623,188495245833,69635.0,1588.0,30190.75,161.578,13.105,809424,18.683,2018,1
2018-01-24,11094.0,966769.0,380485,250247.0,1.474,12306542146.0,12.569,5.85,8.182,186487725957,66525.0,1582.0,30190.75,139.94,11.422,848037,18.637,2018,1
2018-01-25,11384.0,953261.0,352841,236422.0,1.174,9852689149.0,10.635,5.687,9.114,191386342782,65271.0,1411.0,30190.75,132.003,10.064,750794,18.625,2018,1
2018-01-26,11085.0,960456.0,341660,220304.0,1.227,11712243694.0,10.523,5.544,9.29,186381387939,85553.0,1307.0,30190.75,135.087,9.749,723781,18.588,2018,1
2018-01-28,11710.0,935922.0,322498,213288.0,1.316,11335689458.0,8.529,5.036,9.114,196924484586,171670.0,928.839,30190.75,110.365,7.297,641321,18.397,2018,1
2018-01-29,11372.0,925391.0,350079,232028.0,1.136,9434363501.0,7.143,4.864,9.73,191267618666,95042.0,1001.0,30190.75,112.134,7.307,653494,18.239,2018,1
2018-01-30,10781.0,901063.0,363129,236442.0,1.115,8869246425.0,7.309,4.616,8.623,181354406563,107502.0,1279.0,30190.75,125.38,7.136,707495,18.183,2018,1
2018-02-01,9755.0,958674.0,403277,257504.0,1.226,10190875404.0,8.108,3.803,9.0,164126975042,82912.0,1389.0,30190.75,169.848,9.672,726833,18.196,2018,2
2018-02-02,8748.0,941242.0,394122,235750.0,0.952,10139478866.0,10.181,3.921,8.571,147199195523,54128.0,1757.0,30190.75,222.925,11.562,763496,18.273,2018,2
2018-02-05,7704.0,899185.0,334825,216178.0,0.781,11558710245.0,6.193,2.559,7.784,129684718445,65810.0,987.981,30190.75,222.925,6.995,777110,18.367,2018,2
2018-02-06,6852.0,961110.0,397735,243950.0,0.676,10063745538.0,4.614,2.191,8.471,115363256594,53713.0,921.674,30190.75,279.541,7.18,849088,18.421,2018,2
2018-02-07,7933.0,945530.0,326879,213578.0,0.727,7637070812.0,4.588,2.517,10.213,133574673999,43026.0,931.117,30190.75,180.463,6.553,694798,18.426,2018,2
2018-02-27,10575.0,916653.0,324196,219464.0,0.92,7330973672.0,2.436,0.473,9.0,178456870021,45463.0,894.683,30190.75,77.847,2.467,594737,18.891,2018,2
2018-03-01,10666.0,915244.0,324129,233579.0,1.005,10136769301.0,2.377,0.671,8.727,180035074236,60302.0,900.775,30190.75,67.231,2.463,692152,18.703,2018,3
2018-03-07,10428.0,907635.0,302270,213821.0,0.789,6963478826.0,1.699,0.306,9.172,176144559640,45321.0,625.032,30190.75,77.847,1.745,771278,18.479,2018,3
2018-04-13,8008.0,599442.0,333113,217117.0,0.608,6737109397.0,1.341,0.415,8.727,135828957307,45932.0,543.816,30190.75,67.118,1.734,530298,19.058,2018,4
2018-04-19,8242.0,520125.0,337332,213345.0,0.579,8060162890.0,1.069,0.153,8.09,139894626407,50822.0,561.15,30190.75,54.169,1.229,512770,19.091,2018,4
2018-04-23,8925.0,630214.0,331041,226200.0,0.576,6695440726.0,1.15,0.161,9.412,151551479590,43214.0,440.845,30190.75,53.824,1.501,541616,19.004,2018,4
2018-04-24,9325.0,802056.0,367809,254334.0,0.656,9018814336.0,2.398,0.653,9.057,158354804138,64878.0,560.034,30190.75,64.312,3.188,641229,19.139,2018,4
2018-04-25,9231.0,887093.0,323457,213032.0,0.544,9171737839.0,3.975,1.604,11.707,156790665071,85542.0,728.921,30190.75,59.78,5.633,571921,19.327,2018,4
2018-04-26,8894.0,734112.0,328935,216591.0,0.632,6581535538.0,2.776,1.348,10.213,151079690229,43744.0,526.049,30190.75,50.328,3.695,557031,19.347,2018,4
2018-04-30,9304.0,615747.0,330033,214952.0,0.62,7203353197.0,1.589,0.257,9.29,158100040416,52602.0,552.045,30190.75,46.832,1.861,527515,19.246,2018,4
2018-05-03,9387.0,733131.0,347085,228370.0,0.61,7135807660.0,1.62,0.361,9.536,159565398826,55608.0,565.903,30190.75,47.663,2.046,541585,19.23,2018,5
2018-05-04,9670.0,822574.0,346532,218931.0,0.577,7884383738.0,1.739,0.391,10.435,164395959972,59046.0,584.702,30190.75,47.663,2.233,587468,19.216,2018,5
2018-05-08,9282.0,782106.0,332058,217671.0,0.574,6504738966.0,1.462,0.42,10.36,157869567921,44941.0,477.188,30190.75,48.353,1.937,561725,19.197,2018,5
2018-05-11,8725.0,838274.0,350948,213497.0,0.522,8243192700.0,1.578,0.411,11.339,148440592478,53404.0,614.938,30190.75,54.005,2.376,479834,19.115,2018,5
2018-05-15,8652.0,640992.0,332794,214633.0,0.525,5722270483.0,1.525,0.526,9.863,147267309291,42938.0,544.33,30190.75,44.42,2.032,525512,19.03,2018,5
2018-05-23,7816.0,611034.0,336212,223034.0,0.537,5409055340.0,1.08,0.182,8.889,133150825196,37727.0,537.134,30190.75,51.501,1.5,536633,19.092,2018,5
2018-06-05,7513.0,725406.0,313199,212726.0,0.393,5878358523.0,0.654,0.115,8.229,128193653288,43401.0,443.211,30190.75,37.391,0.841,544305,19.005,2018,6
2018-06-11,6767.0,642270.0,305167,213056.0,0.359,6907860339.0,0.784,0.153,10.286,115543618611,53563.0,469.873,30190.75,58.725,1.391,472045,18.965,2018,6
2018-06-12,6775.0,877130.0,305169,214450.0,0.353,6369170114.0,0.692,0.138,9.931,115688375424,44465.0,428.355,30190.75,46.98,1.195,501890,18.957,2018,6
2018-07-03,6614.0,936148.0,316366,216631.0,0.294,4513332129.0,0.852,0.149,12.414,113198184099,32398.0,515.984,30190.75,39.346,1.889,562946,19.222,2018,7
2018-07-10,6516.0,815377.0,310399,215914.0,0.313,5378758342.0,0.69,0.11,9.664,111600351206,35373.0,417.85,30190.75,36.41,1.213,560008,19.033,2018,7
2018-07-17,6889.0,720678.0,347433,233807.0,0.392,4838633666.0,0.735,0.139,9.057,118073549638,31249.0,420.032,30190.75,46.98,1.24,551908,19.071,2018,7
2018-07-18,7413.0,890893.0,354411,238595.0,0.38,5363687424.0,0.989,0.228,8.276,127065597706,35273.0,415.113,30190.75,52.853,1.443,642136,19.083,2018,7
2018-07-19,7399.0,596242.0,334321,224868.0,0.362,4753212727.0,0.949,0.192,8.421,126846988309,31708.0,371.508,30190.75,45.218,1.332,540081,19.086,2018,7
2018-07-20,7430.0,649260.0,349367,225375.0,0.333,4561643880.0,0.761,0.166,9.351,127393603513,30072.0,416.373,30190.75,41.108,1.186,517442,19.125,2018,7
2018-07-23,7681.0,707695.0,337411,229314.0,0.356,4991045573.0,0.875,0.154,8.675,131743233541,32469.0,400.337,30190.75,44.044,1.244,584758,19.124,2018,7
2018-07-24,8068.0,750648.0,373162,259199.0,0.38,6085274643.0,0.923,0.156,9.057,138404325970,36811.0,454.029,30190.75,55.789,1.47,578233,19.107,2018,7
2018-07-25,8254.0,804711.0,366994,250031.0,0.437,5459190920.0,0.889,0.166,8.136,141611016831,33141.0,402.597,30190.75,51.678,1.203,644234,19.105,2018,7
2018-07-26,8199.0,621427.0,336121,231514.0,0.383,4693673811.0,0.846,0.133,8.727,140686456246,31121.0,396.228,30190.75,45.806,1.145,510977,19.078,2018,7
2018-07-27,8021.0,741179.0,354144,229230.0,0.418,4654842578.0,0.725,0.0955,8.623,137646655001,34074.0,389.042,30190.75,46.393,0.984,604287,19.057,2018,7
2018-07-30,8142.0,727266.0,338738,230790.0,0.347,4872161349.0,0.867,0.144,10.746,139767536181,30804.0,410.598,30190.75,41.108,1.447,525741,18.909,2018,7
2018-07-31,7929.0,765612.0,350430,242830.0,0.343,4978443566.0,0.835,0.149,9.796,136125136980,28411.0,400.315,30190.75,41.695,1.374,549499,18.969,2018,7
2018-08-01,7580.0,821987.0,346347,240894.0,0.321,4514836182.0,0.67,0.139,9.6,130141825640,28438.0,424.312,30190.75,41.108,1.123,574951,18.938,2018,8
2018-08-02,7598.0,640873.0,332219,224720.0,0.324,4577828410.0,0.852,0.141,9.412,130466963371,31073.0,381.32,30190.75,37.584,1.302,535229,18.991,2018,8
2018-08-03,7403.0,656039.0,365863,229693.0,0.328,4485935646.0,0.748,0.142,8.675,127132754870,31610.0,376.315,30190.75,39.933,1.107,585312,19.056,2018,8
2018-08-06,7006.0,821792.0,319567,218476.0,0.27,4243072273.0,0.569,0.105,10.992,120366023886,40339.0,356.118,30190.75,39.933,1.073,517813,19.038,2018,8
2018-08-07,7000.0,819190.0,336628,232894.0,0.327,4608404887.0,0.559,0.0958,9.536,120264919834,34157.0,385.798,30190.75,41.108,0.977,589346,19.035,2018,8
2018-08-08,6454.0,640815.0,347122,235154.0,0.276,5184590843.0,0.569,0.0986,9.172,110893346398,36382.0,415.181,30190.75,49.329,1.047,532064,19.073,2018,8
2018-08-09,6398.0,647423.0,325293,222177.0,0.265,4686758288.0,0.598,0.143,9.664,109956037721,32143.0,358.502,30190.75,42.869,1.103,519217,19.06,2018,8
2018-08-10,6414.0,644585.0,388720,225972.0,0.298,4382510825.0,0.579,0.1,8.182,110312248656,27580.0,373.752,30190.75,41.243,0.92,559603,19.048,2018,8
2018-08-13,6356.0,735630.0,353670,222079.0,0.259,4350515778.0,0.57,0.101,9.6,109358372135,26298.0,354.354,30190.75,41.572,1.052,490801,19.055,2018,8
2018-08-14,6064.0,803219.0,400997,247486.0,0.227,5163907430.0,0.648,0.139,10.588,104342990942,28656.0,402.309,30190.75,51.148,1.533,535762,19.098,2018,8
2018-08-15,6377.0,616456.0,399044,245905.0,0.271,4769880730.0,0.575,0.114,8.944,109748066726,27275.0,344.897,30190.75,45.786,1.09,475594,18.999,2018,8
2018-08-16,6351.0,598934.0,375807,232177.0,0.253,3953452835.0,0.658,0.14,9.114,109319726967,24872.0,331.915,30190.75,39.795,1.204,547322,19.173,2018,8
2018-08-17,6474.0,648174.0,398786,233642.0,0.254,3926062184.0,0.69,0.111,9.474,111445580571,23829.0,344.056,30190.75,37.996,1.294,584759,19.18,2018,8
2018-08-20,6462.0,628286.0,360700,214833.0,0.265,3553963910.0,0.874,0.167,9.6,111264477270,25803.0,306.794,30190.75,36.218,1.528,524775,19.178,2018,8
2018-08-21,6411.0,599173.0,350373,217629.0,0.249,4382094731.0,0.729,0.174,9.73,110405787753,30625.0,325.142,30190.75,38.558,1.321,534176,19.212,2018,8
2018-08-22,6592.0,596120.0,384466,230173.0,0.275,4350353306.0,0.695,0.151,9.0,113527137994,25898.0,326.252,30190.75,41.642,1.2,574028,19.197,2018,8
2018-08-23,6445.0,582677.0,348837,217203.0,0.246,3647229056.0,0.573,0.127,9.664,111009420240,25945.0,299.657,30190.75,37.994,1.027,501871,19.182,2018,8
2018-08-24,6566.0,630163.0,377112,219702.0,0.258,3661739614.0,0.572,0.112,9.863,113109897066,22598.0,314.085,30190.75,35.676,1.039,577153,19.199,2018,8
2018-08-27,6733.0,564830.0,364359,223471.0,0.274,4388693807.0,0.984,0.0694,7.784,116028795884,29289.0,316.54,30190.75,35.457,1.394,595664,19.212,2018,8
2018-08-28,6997.0,706795.0,386349,237886.0,0.241,4826709003.0,1.33,0.21,9.412,120596911452,55772.0,363.979,30190.75,43.048,2.311,597839,19.334,2018,8
2018-08-29,7067.0,714998.0,399720,237369.0,0.255,4602610700.0,0.704,0.168,10.36,121813526199,26783.0,322.116,30190.75,38.632,1.344,588294,19.323,2018,8
2018-08-30,6947.0,630848.0,367183,231237.0,0.265,4226549857.0,0.724,0.178,9.351,119764033259,25618.0,356.407,30190.75,38.651,1.237,540618,19.346,2018,8
2018-08-31,6994.0,633720.0,400302,236921.0,0.282,9282745598.0,0.746,0.202,9.29,120587521866,45515.0,327.475,30190.75,35.289,1.288,589527,19.363,2018,8
2018-09-01,7114.0,609255.0,345422,213180.0,0.257,4362467708.0,0.641,0.146,9.536,122656017234,29365.0,295.232,30190.75,33.14,1.008,513465,19.375,2018,9
2018-09-03,7269.0,667476.0,353799,222753.0,0.271,5029033908.0,0.65,0.115,10.0,125370588612,30115.0,347.18,30190.75,35.974,1.095,525670,19.442,2018,9
2018-09-04,7332.0,751912.0,368218,232139.0,0.26,5011905906.0,0.761,0.197,11.429,126463423452,29540.0,365.882,30190.75,39.466,1.508,552331,19.469,2018,9
2018-09-05,7145.0,758494.0,391342,246345.0,0.286,5224405665.0,0.923,0.304,10.909,123254581066,27885.0,400.088,30190.75,46.964,1.893,540142,19.515,2018,9
2018-09-06,6442.0,695575.0,397271,252111.0,0.247,5519704940.0,0.8,0.273,9.6,111140819723,32481.0,409.83,30190.75,52.197,1.642,585513,19.547,2018,9
2018-09-07,6463.0,702828.0,407249,230638.0,0.241,4244331853.0,0.782,0.242,9.474,111512372965,30382.0,322.874,30190.75,41.414,1.449,617704,19.546,2018,9
2018-09-10,6307.0,711622.0,355359,222731.0,0.201,3724300699.0,0.568,0.118,10.667,108854770814,24538.0,330.742,30190.75,37.592,1.175,535579,19.428,2018,9
2018-09-11,6312.0,758094.0,371939,237430.0,0.224,4043060845.0,0.619,0.144,10.213,108953509827,24477.0,331.779,30190.75,37.589,1.304,549992,19.362,2018,9
2018-09-12,6287.0,553112.0,364603,233107.0,0.258,3858804832.0,0.645,0.171,8.571,108532378216,23584.0,317.817,30190.75,41.156,1.127,534811,19.349,2018,9
2018-09-13,6450.0,642557.0,368700,234061.0,0.221,4945028263.0,0.559,0.121,9.73,111359630690,30840.0,334.047,30190.75,39.605,1.086,541694,19.3,2018,9
2018-09-14,6507.0,772376.0,369629,223118.0,0.222,3739803169.0,0.619,0.144,10.909,112347835212,22125.0,325.257,30190.75,36.991,1.27,527742,19.303,2018,9
2018-09-17,6408.0,703111.0,372434,240017.0,0.235,3790858224.0,0.466,0.0782,10.667,110681211912,28786.0,299.018,30190.75,34.095,1.025,560269,19.315,2018,9
2018-09-18,6307.0,695562.0,374845,244117.0,0.221,3783832358.0,0.491,0.105,10.141,108947731040,26529.0,300.528,30190.75,33.62,1.06,568820,19.305,2018,9
2018-09-19,6352.0,617348.0,377146,250881.0,0.239,3822272867.0,0.433,0.0762,9.231,109723515400,23664.0,249.688,30190.75,34.437,0.87,540959,19.284,2018,9
2018-09-20,6423.0,623055.0,395059,253520.0,0.231,4057460244.0,0.463,0.0871,9.351,110962757749,22975.0,288.913,30190.75,33.873,0.94,542894,19.29,2018,9
2018-09-21,6667.0,772889.0,446512,272907.0,0.243,5382758385.0,0.626,0.131,10.0,115192042307,28878.0,318.955,30190.75,38.099,1.404,620832,19.303,2018,9
2018-09-22,6714.0,558180.0,357775,225382.0,0.235,3168708673.0,0.556,0.0921,9.29,116014491398,22258.0,235.481,30190.75,32.948,0.954,505853,19.328,2018,9
2018-09-24,6645.0,614946.0,366739,237522.0,0.228,3092765887.0,0.434,0.067,9.73,114858274474,22006.0,259.483,30190.75,32.824,0.832,543361,19.33,2018,9
2018-09-25,6424.0,582886.0,385340,251944.0,0.239,4246223360.0,0.518,0.106,8.521,111043237481,34793.0,260.451,30190.75,34.066,0.953,574804,19.301,2018,9
2018-09-26,6470.0,680780.0,374935,243788.0,0.203,3867366259.0,0.534,0.131,10.36,111848909317,28347.0,278.496,30190.75,33.766,1.146,541812,19.311,2018,9
2018-09-27,6528.0,663091.0,381688,248543.0,0.244,4057583228.0,0.621,0.199,10.07,112867119320,23772.0,297.38,30190.75,33.155,1.307,547299,19.31,2018,9
2018-09-28,6683.0,649784.0,410622,254085.0,0.24,4876768978.0,0.761,0.268,9.351,115567264464,28314.0,305.777,30190.75,32.706,1.481,608318,19.292,2018,9
2018-09-29,6568.0,532140.0,341246,218187.0,0.23,3073503015.0,0.575,0.131,9.474,113581145865,22630.0,238.248,30190.75,27.661,0.996,498963,19.288,2018,9
2018-10-01,6610.0,632120.0,376533,242662.0,0.23,3888507288.0,0.594,0.134,9.114,114341494100,22381.0,318.05,30190.75,29.85,1.094,603755,19.261,2018,10
2018-10-02,6579.0,786916.0,378327,244635.0,0.215,4389199465.0,0.692,0.236,10.511,113814885667,33654.0,323.55,30190.75,30.597,1.481,573816,19.251,2018,10
2018-10-03,6484.0,639640.0,375458,242158.0,0.23,3770493116.0,0.572,0.208,9.931,112185476044,21136.0,278.315,30190.75,30.301,1.166,586061,19.217,2018,10
